"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj"
"MT_Pool_HQ_transcript/252389" 8.89255031359033 -1.08355376391689 0.341473087805385 0.000287946208150151 0.00627887274457702
"MT_Pool_HQ_transcript/410406" 12.5495972813301 2.69141782911628 0.439412605017475 7.90433973875558e-11 2.51358003692427e-08
"MT_Pool_HQ_transcript/388467" 104.226154066546 -6.43276411910871 1.03495571855148 1.92305617837493e-11 7.93338635316621e-09
"MT_Pool_HQ_transcript/375993" 443.419799332061 -0.983910413399395 0.29426309341317 0.000179936991103816 0.00435270718258106
"MT_Pool_HQ_transcript/78385" 9.95871288632468 1.4937463393652 0.502577612948606 0.000293094797759144 0.00637293303845522
"MT_Pool_HQ_transcript/113721" 6.78974848822553 2.36235671179452 0.837932762112422 0.00029192570437642 0.00635656769130053
"MT_Pool_HQ_transcript/308150" 68.3422171149127 2.426871812374 0.894236487886159 0.000310767846941823 0.00669049423937939
"MT_Pool_HQ_transcript/5826" 7.14833814414148 1.97927125396811 0.597711426051126 7.50034099318544e-05 0.00210064596183454
"MT_Pool_HQ_transcript/378455" 1154.64317124797 -7.68401534919149 1.37215504181567 5.89169647365562e-10 1.4742763110472e-07
"MT_Pool_HQ_transcript/361625" 61.0455419170007 -4.86433144957931 1.40452211585402 1.38785012920282e-05 0.000550057331085694
"MT_Pool_HQ_transcript/320777" 27.4132060687117 -2.64590753765722 0.651654712523349 2.52868632709078e-06 0.000140776365299007
"MT_Pool_HQ_transcript/395924" 337.018545481233 -0.347925702135507 0.735307313418859 0.00322158654263022 0.0412715496466922
"MT_Pool_HQ_transcript/201864" 9.7991449551441 -1.92855192077655 0.406453136229583 1.72709091880656e-07 1.54165589383996e-05
"MT_Pool_HQ_transcript/392579" 15.7933611318006 2.25521294281345 0.528985427470862 1.33376484918427e-06 8.11099070037797e-05
"MT_Pool_HQ_transcript/405686" 422.797170902105 -0.453149220967675 0.819294936148576 0.00119676740983474 0.0190882526057654
"MT_Pool_HQ_transcript/1136" 6.49394569782272 1.44516765233291 0.404136378154902 4.67814721104045e-05 0.00145555376321231
"MT_Pool_HQ_transcript/362897" 6.81846901974754 3.19132548955998 0.693413606431803 0.000772149101856963 0.0136255305095314
"MT_Pool_HQ_transcript/363841" 62.6828769837963 -0.901055003470273 0.213714976478113 6.96406862758744e-06 0.000318707150172846
"MT_Pool_HQ_transcript/57148" 6.46689548635166 2.11815906537504 0.785001080533734 0.000431211467299029 0.00847516030017876
"MT_Pool_HQ_transcript/383577" 34.0561480426811 -2.32766944934691 0.834430885001659 0.000257759486901437 0.00584612304318504
"MT_Pool_HQ_transcript/238160" 159.488048052044 -8.97259008904385 1.40489519107831 4.12050960020759e-12 2.02888575927641e-09
"MT_Pool_HQ_transcript/364865" 11.1680913972619 1.30650572791789 0.490726944276009 0.000959731960128211 0.0161484738938226
"MT_Pool_HQ_transcript/112775" 12.9746742945667 1.3468890229594 0.387042584134117 6.58180808295132e-05 0.00188843455974002
"MT_Pool_HQ_transcript/31609" 18.8880305868163 0.961546277044463 0.28531696966435 0.000169299545381467 0.00417477909645026
"MT_Pool_HQ_transcript/275826" 21.920681741705 1.73032892549255 0.642059755905537 0.000506526839949994 0.00958070097273445
"MT_Pool_HQ_transcript/365046" 26.1654259316162 1.72832241136785 0.439045784685641 7.38658506943046e-06 0.000330641743401134
"MT_Pool_HQ_transcript/95061" 6.96330341136615 2.28982194455372 1.55849026989376 0.00388325470752348 0.0474951921920179
"MT_Pool_HQ_transcript/396508" 74.2585694934792 -7.50289532322492 0.804214201083456 1.87038967217665e-21 1.42748139780522e-17
"MT_Pool_HQ_transcript/71359" 8.51829827450809 1.32628621635435 0.565762162769328 0.00217354879759117 0.0303730423658065
"MT_Pool_HQ_transcript/409655" 56.2229740815671 2.88017760513244 0.884746925188781 5.01872891622084e-05 0.0015321175635439
"MT_Pool_HQ_transcript/397794" 1066.1351106339 1.83141598549967 0.455179340983329 5.02285568666086e-06 0.000241097072959721
"MT_Pool_HQ_transcript/18832" 15.7847451447957 1.41103486553429 0.346043220077102 5.61221577575071e-06 0.000264397720990922
"MT_Pool_HQ_transcript/381685" 48.0484286738856 -5.0929951980503 1.10280746668448 1.22961467539127e-07 1.15146247884493e-05
"MT_Pool_HQ_transcript/129250" 10.2915777183311 1.263192972764 0.391076069788209 0.000176046662511416 0.00429261382839338
"MT_Pool_HQ_transcript/241715" 6.75939561150262 1.6044555578195 0.668091493950623 0.00135346881240228 0.0211240776610516
"MT_Pool_HQ_transcript/402442" 309.745306287882 -3.77411901370777 1.54911514856098 0.000331873388464064 0.00695840027680697
"MT_Pool_HQ_transcript/341520" 8.29105829865557 1.77993463566831 0.533854547860405 7.03891309340375e-05 0.00199706262932555
"MT_Pool_HQ_transcript/118900" 14.1630001486956 1.17630234310362 0.369059877695831 0.000238455203598093 0.00544877279598996
"MT_Pool_HQ_transcript/394106" 219.954980312327 -0.819010666775888 2.24496444750968 1.09029411303479e-05 0.000458464169183554
"MT_Pool_HQ_transcript/270840" 43.8379817637432 1.5423165374183 0.311792704047567 8.57530018340116e-08 8.72622546662902e-06
"MT_Pool_HQ_transcript/392051" 133.720335029106 -1.3376596419708 0.389822018867586 7.58976727369633e-05 0.00211791970138393
"MT_Pool_HQ_transcript/31269" 20.6259407457574 1.81009121624019 0.415653134617036 1.24651188726087e-06 7.79785141276638e-05
"MT_Pool_HQ_transcript/123172" 8.73792891324304 1.7606847751797 0.507881994459772 4.64174853210617e-05 0.00144890898965375
