"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj"
"MT_Pool_HQ_transcript/391185" 6.62583378407558 -0.00371968146506975 0.124584323993981 0.675995782667836 NA
"MT_Pool_HQ_transcript/394211" 9.35416681610664 0.00139780049614335 0.123974827482997 0.926396817261039 NA
"MT_Pool_HQ_transcript/346974" 14.7836907658529 -0.000707700956759562 0.12427362309155 0.947252600217505 0.998848944151835
"MT_Pool_HQ_transcript/236983" 32.3629610459019 -0.0171989417444616 0.126271803144467 0.0821398851019922 0.813913198278944
"MT_Pool_HQ_transcript/301510" 9.03706279149202 0.0166063911834047 0.125564504124558 0.273992965675538 NA
"MT_Pool_HQ_transcript/399154" 247.26590098721 0.0188360213738309 0.124695578663764 0.418138334271588 0.998848944151835
"MT_Pool_HQ_transcript/99779" 9.69651086134951 0.0292779517252376 0.125745808678265 0.337889037022719 NA
"MT_Pool_HQ_transcript/117420" 16.6101246827501 -0.0177198776159811 0.118577038410574 0.665989936337327 0.998848944151835
"MT_Pool_HQ_transcript/355556" 57.2919618725253 0.00791673154656158 0.122323399692443 0.763126970191466 0.998848944151835
"MT_Pool_HQ_transcript/410406" 28.2475045510857 0.0444613385763989 0.127851446860607 0.284643359631858 0.990461745621401
"MT_Pool_HQ_transcript/344281" 5.38272051273954 0.00492622984941704 0.124514343000335 0.646406909728822 NA
"MT_Pool_HQ_transcript/375993" 449.343366888185 0.645885150027484 0.325614045639476 0.00165531335323859 0.196273344549744
"MT_Pool_HQ_transcript/407383" 97.6650801827564 0.00933489159171173 0.124366729199668 0.552503591874309 0.998848944151835
"MT_Pool_HQ_transcript/78385" 18.0605720726004 0.0137466637533013 0.120288985600433 0.697813901590517 0.998848944151835
"MT_Pool_HQ_transcript/120601" 6.43395772764991 -0.0184885434720414 0.125624500651009 0.289420348314706 NA
"MT_Pool_HQ_transcript/414180" 18.1241398771603 0.00342314096152917 0.122154960496993 0.894804234851489 0.998848944151835
"MT_Pool_HQ_transcript/334220" 18.1508277497672 -0.000752372062138455 0.124536619098016 0.922517451962093 0.998848944151835
"MT_Pool_HQ_transcript/18561" 26.125321630607 -0.194984195976788 0.394247015121787 0.0146900387223231 0.480654324309387
"MT_Pool_HQ_transcript/262512" 22.0480961831177 0.00441838466151781 0.124490997372273 0.681806918538809 0.998848944151835
"MT_Pool_HQ_transcript/402931" 16.457281136833 -0.00339396500263177 0.124091881808229 0.805469140908789 0.998848944151835
"MT_Pool_HQ_transcript/231207" 18.4113884012887 -0.00751363749669581 0.124982908145306 0.290072619779314 0.991648740522102
"MT_Pool_HQ_transcript/349168" 16.1255082932692 -0.0184068130570353 0.124422451937366 0.439004483257121 0.998848944151835
"MT_Pool_HQ_transcript/60691" 8.18135727298085 -0.0189334903592522 0.125944406735871 0.238001573972065 NA
"MT_Pool_HQ_transcript/943" 28.4550901009843 0.0136130458293018 0.114725661234822 0.772548911517886 0.998848944151835
"MT_Pool_HQ_transcript/56827" 15.4977321246649 0.0309529026381373 0.128807802233495 0.138678178185579 0.915293148808503
"MT_Pool_HQ_transcript/320525" 12.7962648299978 0.00149222457767559 0.124287811734063 0.902138544391573 0.998848944151835
"MT_Pool_HQ_transcript/379097" 16.5680893173158 -0.00661334858236094 0.122524652334396 0.785855148084265 0.998848944151835
"MT_Pool_HQ_transcript/15912" 9.78139326300821 -0.0396918123309603 0.132135129371136 0.0855169811443983 NA
"MT_Pool_HQ_transcript/375482" 19.7386002872215 0.00216020354170903 0.124435676223206 0.836370696403781 0.998848944151835
"MT_Pool_HQ_transcript/77830" 12.096644553671 0.0134466047069758 0.120047833133942 0.708450071846606 0.998848944151835
"MT_Pool_HQ_transcript/32249" 53.9912064173389 -0.00397295333268099 0.124627140346783 0.635977105620708 0.998848944151835
"MT_Pool_HQ_transcript/398244" 33.6467781446924 0.00329015768164243 0.124627406146533 0.692524375484665 0.998848944151835
"MT_Pool_HQ_transcript/380699" 6.47466961915675 0.00838578827837193 0.123749320855568 0.660911378166221 NA
"MT_Pool_HQ_transcript/382446" 13.9857448890949 0.000771669745482676 0.124294081738871 0.951933791556828 0.998848944151835
"MT_Pool_HQ_transcript/402307" 8.30328592225435 0.0100526160597072 0.124010897932961 0.589612445404347 NA
"MT_Pool_HQ_transcript/308559" 8.95051185810379 -0.00695718554793698 0.124720690881102 0.324953285454825 NA
"MT_Pool_HQ_transcript/29008" 8.76804924411197 0.00999231772857238 0.121727600161705 0.7326932716962 NA
"MT_Pool_HQ_transcript/342735" 60.4849041393712 0.00378369067773239 0.124356066718013 0.88963077439205 0.998848944151835
"MT_Pool_HQ_transcript/401114" 9.75941319186665 -0.00776303601300163 0.123922464280879 0.651494888074024 NA
"MT_Pool_HQ_transcript/84560" 42.1011983082307 -0.00669852747370059 0.124097070375276 0.664892928719723 0.998848944151835
"MT_Pool_HQ_transcript/26898" 9.48884667677279 -0.0394586857977293 0.13004877745712 0.191051008495972 NA
"MT_Pool_HQ_transcript/209368" 6.71825154608446 0.00104286876559466 0.124377498337458 0.924685308569667 NA
"MT_Pool_HQ_transcript/277372" 21.3566306404732 -0.0057711856402589 0.124838211726668 0.735707916376562 0.998848944151835
"MT_Pool_HQ_transcript/61254" 7.80659888884943 -0.00283703296045093 0.121169352728918 0.921551413273237 NA
"MT_Pool_HQ_transcript/222921" 37.6965396870786 0.00677432883901684 0.124850891042528 0.410911951625122 0.998848944151835
"MT_Pool_HQ_transcript/401231" 15.3292530628493 0.0357702389163921 0.125034886240565 0.360025726870731 0.998848944151835
