"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj"
"MT_Pool_HQ_transcript/391185" 9.55771967997942 -0.118287467575584 0.516016153816105 0.601692526896515 0.944346922845964
"MT_Pool_HQ_transcript/346974" 8.43759118383804 -0.18574325994953 0.570514074575792 0.305987145572534 0.808174063034925
"MT_Pool_HQ_transcript/301510" 7.47029001743141 -0.0377272219647801 0.516279497334875 0.851658145298424 0.991575645314977
"MT_Pool_HQ_transcript/399154" 92.6075165307121 0.34983019937852 0.564504418510893 0.230009608677267 0.727194389854156
"MT_Pool_HQ_transcript/117420" 13.0764643682908 -0.0923789714175335 0.300212027803119 0.716357186238547 0.971864701494127
"MT_Pool_HQ_transcript/252389" 9.70961584877993 -0.339710518835459 0.346473089520661 0.223575192434088 0.719366368941169
"MT_Pool_HQ_transcript/378527" 6.47407057823527 0.174459210646562 0.563533829832011 0.354152669803536 0.841850990210515
"MT_Pool_HQ_transcript/355556" 36.637386696473 1.00595224066208 0.537217336041417 0.0100891946894113 0.0989592311756024
"MT_Pool_HQ_transcript/410406" 15.900758468444 3.25777218879357 0.539081335468766 1.23405870291565e-10 4.37566364586318e-08
"MT_Pool_HQ_transcript/388467" 99.0377235182696 -6.48155711848474 1.03283690445691 7.13675323141158e-12 4.32187338219955e-09
"MT_Pool_HQ_transcript/375993" 412.517375330529 -0.999462513290685 0.272760621444969 5.30235331607017e-05 0.00150406554163647
"MT_Pool_HQ_transcript/407383" 85.5801702839216 0.107656357774337 0.507249900255143 0.651859232840107 0.959161508887177
"MT_Pool_HQ_transcript/78385" 10.015138434025 1.67556322292216 0.588705881035309 0.000383170515263805 0.00732413398650478
"MT_Pool_HQ_transcript/414180" 20.802606355331 0.354110176817561 0.516285272425871 0.246262296608313 0.746311571110192
"MT_Pool_HQ_transcript/334220" 41.9520606034093 -0.108433959439202 0.552373255481838 0.483671345885046 0.905647555789186
"MT_Pool_HQ_transcript/18561" 20.4617650655273 0.764995862172888 0.39073582420247 0.0152596706735799 0.135947179122728
"MT_Pool_HQ_transcript/262512" 53.7914858704544 -0.0868990778047922 0.502735997343256 0.705704770376256 0.969492092288876
"MT_Pool_HQ_transcript/348141" 71.0633717942574 0.407865060709541 0.686122337336997 0.116790177291035 0.526353697018985
"MT_Pool_HQ_transcript/349168" 14.1331342895966 0.087069086757089 0.432367766646443 0.757194143249736 0.980017262233592
"MT_Pool_HQ_transcript/943" 17.0163225869539 0.0705155245568597 0.272595802721126 0.769051815381109 0.981659989659006
"MT_Pool_HQ_transcript/379097" 27.5356968012795 -0.228562876371716 0.405673360080949 0.430384968117716 0.885044222533503
"MT_Pool_HQ_transcript/15912" 18.1531426964739 -0.656609103549332 0.490902946053235 0.0533993264641567 0.326308766583858
"MT_Pool_HQ_transcript/375482" 22.3782577099787 0.161643225395131 0.501937088305488 0.531440367230816 0.922272859674002
"MT_Pool_HQ_transcript/111097" 10.6410858999336 -0.208493589007892 0.578144114887615 0.274783051323957 0.777893815754029
"MT_Pool_HQ_transcript/77830" 14.4992753006961 -0.632244295169694 0.401445312381189 0.0421721738882049 0.279243057352757
"MT_Pool_HQ_transcript/32249" 107.583306676951 -0.0582947063237198 0.516509868561163 0.771519577422203 0.981700813799348
"MT_Pool_HQ_transcript/398244" 30.7298219130904 0.177797297488642 0.561315163659236 0.36388188210601 0.848240150302761
"MT_Pool_HQ_transcript/382446" 15.6485367842561 -0.263469031237947 0.559747662985193 0.286985965995772 0.787296316386466
"MT_Pool_HQ_transcript/402307" 8.86291710360995 0.263001287648588 0.411238120013895 0.373653222859436 0.855261369745639
"MT_Pool_HQ_transcript/308559" 8.89466519890167 -0.0153785624802186 0.538714527985243 0.91466720143283 0.99740821902117
"MT_Pool_HQ_transcript/29008" 9.2627652481025 -0.279194858096231 0.393337407376868 0.339443699208366 0.831490498423533
"MT_Pool_HQ_transcript/342735" 49.3868147260856 -0.0846609812489218 0.547757994675038 0.572853970114529 0.93601591684744
"MT_Pool_HQ_transcript/401114" 8.90852278432326 -0.143618113517997 0.452623214439041 0.604752836385208 0.945459598594732
"MT_Pool_HQ_transcript/263631" 8.03496647371894 0.265829503368067 0.560934960787804 0.296495263396708 0.799162356662011
"MT_Pool_HQ_transcript/84560" 31.7026087338235 -0.00186476749529866 0.519777538083789 0.986806273741192 0.999252644474696
"MT_Pool_HQ_transcript/26898" 10.4282736960564 -0.298021507999898 0.395832687931486 0.310412677513577 0.811329868069059
"MT_Pool_HQ_transcript/277372" 75.7103933480086 -0.0919315871513621 0.553197539148169 0.509971287192174 0.916487932874634
"MT_Pool_HQ_transcript/401231" 13.8811413531172 0.17385046741393 0.259270271760261 0.448590170114187 0.895149803722416
"MT_Pool_HQ_transcript/404377" 156.119719913398 0.906010176642637 1.33472649477039 0.0248594812080117 0.196205910947818
"MT_Pool_HQ_transcript/372014" 113.229469442279 -0.151978902089033 0.347699157330897 0.578072709360952 0.939010345319733
"MT_Pool_HQ_transcript/348823" 10702.436248546 -0.253361175742118 0.553692755305225 0.307095577511708 0.808677418464268
"MT_Pool_HQ_transcript/186303" 20.6485153983585 4.32612483346006 1.59793580438196 0.0113227747803826 0.107924001821348
"MT_Pool_HQ_transcript/308150" 11.1887335538841 -0.65451469464164 0.506510783356445 0.0577265746362162 0.343573650048449
"MT_Pool_HQ_transcript/405557" 62.9598446222802 0.00264311493981283 0.535918171498105 0.99556300159574 0.999331503469969
"MT_Pool_HQ_transcript/258426" 8.34305274417262 -0.0875763660245232 0.379059479892363 0.753684881624938 0.978681987671461
