"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj"
"MT_Pool_HQ_transcript/391185" 8.94308706027125 -0.0113497898526335 0.158293257054909 0.548756886539941 NA
"MT_Pool_HQ_transcript/384890" 11.4263160062307 -0.00758771073912878 0.147477997327782 0.889416242155361 0.999747336275267
"MT_Pool_HQ_transcript/305159" 9.66079637139362 -0.0298377725681201 0.160311004983733 0.296117382095605 NA
"MT_Pool_HQ_transcript/394211" 7.18363289470951 0.0505232272807948 0.168305121032431 0.0823101782072106 NA
"MT_Pool_HQ_transcript/346974" 13.7583586930769 -0.00435235551427854 0.158001291696985 0.793724686951068 0.999747336275267
"MT_Pool_HQ_transcript/167087" 8.25327950977986 0.00918807301191562 0.157044438943025 0.725149120267924 NA
"MT_Pool_HQ_transcript/384846" 16.2269511567672 0.0570405940668015 0.162668120100402 0.284372185980746 0.982559795273185
"MT_Pool_HQ_transcript/236983" 13.1559748184374 -0.0131699058984757 0.158847105025887 0.414598947998955 0.999747336275267
"MT_Pool_HQ_transcript/301510" 9.01259292038559 0.0159038900278604 0.15915837387787 0.349566496143036 NA
"MT_Pool_HQ_transcript/399154" 128.958638890887 -0.0499125291146666 0.168194592313934 0.0764323907454065 0.779484612270107
"MT_Pool_HQ_transcript/99779" 18.3529281722326 0.0158844627765271 0.146332014240044 0.788128605764237 0.999747336275267
"MT_Pool_HQ_transcript/117420" 27.6437970295025 0.0483271765771332 0.143771536483113 0.502386326476142 0.999747336275267
"MT_Pool_HQ_transcript/409803" 7.3172936797151 -0.0783634942720247 0.181522407522487 0.0713877251307984 NA
"MT_Pool_HQ_transcript/394468" 7.28296918905496 0.0281107005694242 0.16042548027262 0.275857296972337 NA
"MT_Pool_HQ_transcript/378527" 9.61421781190318 0.000322915310217977 0.158122097905442 0.987536572964018 NA
"MT_Pool_HQ_transcript/61781" 11.0106238171458 0.0202781978568512 0.160351575068096 0.118108843533646 0.85572014794392
"MT_Pool_HQ_transcript/138528" 9.55119202943093 0.0746308558562197 0.174127676182705 0.154175265157434 NA
"MT_Pool_HQ_transcript/410406" 46.2991680326993 -0.0298560387210762 0.140853480060461 0.664899642723751 0.999747336275267
"MT_Pool_HQ_transcript/149662" 6.86607578686764 0.0255843830827614 0.157544420451262 0.475115920248466 NA
"MT_Pool_HQ_transcript/375993" 633.899508093284 0.184497143846213 0.183538012659202 0.0734016151806787 0.776528584026399
"MT_Pool_HQ_transcript/78385" 31.5243164029564 -0.1640266947851 0.222587200691905 0.0743814784161299 0.776572953242074
"MT_Pool_HQ_transcript/378021" 21.9621928316597 0.000149467268663514 0.158106643491541 0.999688549123161 0.999882619328342
"MT_Pool_HQ_transcript/120601" 7.67321194745966 -0.00634810152309219 0.156338872252934 0.820664724447761 NA
"MT_Pool_HQ_transcript/385176" 6.7473687361625 -0.00604561613703901 0.153175048393611 0.881828155118131 NA
"MT_Pool_HQ_transcript/18561" 28.7627075779175 0.0621030128410847 0.150635513246987 0.386145347236606 0.999747336275267
"MT_Pool_HQ_transcript/68861" 11.2230587335995 -0.0417729156527858 0.159542999942421 0.351049976227378 0.999747336275267
"MT_Pool_HQ_transcript/262512" 18.0845450938979 0.00847872394595294 0.158310436417746 0.613740884367739 0.999747336275267
"MT_Pool_HQ_transcript/156997" 11.6014880810805 -0.157622978764389 0.258072160631027 0.036319958225202 0.620425602985844
"MT_Pool_HQ_transcript/395273" 8.69448244455685 -0.0256898720962514 0.156438083319615 0.51533730678184 NA
"MT_Pool_HQ_transcript/220207" 18.6346225314428 0.00197924727564242 0.157740895312728 0.919553078879252 0.999747336275267
"MT_Pool_HQ_transcript/27464" 6.77542278651535 0.00461946721247541 0.154697804819597 0.897982362620687 NA
"MT_Pool_HQ_transcript/176485" 5.81379014087984 0.0243602955978653 0.155081010139722 0.570706350290118 NA
"MT_Pool_HQ_transcript/112138" 6.09764392797443 0.0409735425673765 0.162631787466637 0.237503427678704 NA
"MT_Pool_HQ_transcript/75353" 5.45100953776494 -0.000944182675776491 0.158163637371949 0.945103692156166 NA
"MT_Pool_HQ_transcript/348141" 139.180605564977 0.00825496741482533 0.157401470653185 0.729340680048763 0.999747336275267
"MT_Pool_HQ_transcript/83907" 8.67682976883314 0.0203509265892923 0.153711057278415 0.648900343970282 NA
"MT_Pool_HQ_transcript/387312" 14.0739876845626 -0.0805452240777035 0.187567065475483 0.0138321483280113 0.445440022250273
"MT_Pool_HQ_transcript/375397" 11.8907553312813 0.0176419520195483 0.159497669898146 0.286115539169338 0.983001262393823
"MT_Pool_HQ_transcript/943" 46.2590631708259 0.25788482530762 0.165772972467245 0.0207752170013851 0.506603666578776
"MT_Pool_HQ_transcript/56827" 36.3520768671274 0.00173537056116373 0.156918617228935 0.947271755290092 0.999747336275267
"MT_Pool_HQ_transcript/320525" 35.9390181109625 -0.00395487877257066 0.157655383689028 0.835307805646718 0.999747336275267
"MT_Pool_HQ_transcript/390536" 9.61661129984958 5.87113099370661e-05 0.156622242430339 0.998413595244524 NA
"MT_Pool_HQ_transcript/15912" 84.0210101499889 0.118736801280134 0.191180865189993 0.123483994291053 0.863694104796
"MT_Pool_HQ_transcript/375482" 11.7648508271128 0.0392982430171862 0.165051912801803 0.0513204438452227 0.700449993489401
"MT_Pool_HQ_transcript/355890" 18.8296318772251 0.0154527769230422 0.152718074298304 0.734129053169909 0.999747336275267
"MT_Pool_HQ_transcript/360731" 10.1200748179063 -0.000711322403286969 0.157337773761364 0.970414761582608 0.999747336275267
