"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj"
"MT_Pool_HQ_transcript/384890" 7.65269127588642 1.15905943687282 0.501855530097613 0.00186187739115881 0.0380060901777464
"MT_Pool_HQ_transcript/99779" 14.4949564490873 1.18969350612451 0.34390397909411 5.54784455488945e-05 0.00323102277562394
"MT_Pool_HQ_transcript/15912" 103.841396983497 -1.02135805219226 0.380002682997115 0.000804591557360425 0.0219143303961146
"MT_Pool_HQ_transcript/26898" 14.4923002445277 -1.35048643809318 0.593045065099954 0.00144902803679499 0.0321899314267699
"MT_Pool_HQ_transcript/372014" 126.420169328464 -1.13405836262076 0.485615444350717 0.00165546959646698 0.035477321390513
"MT_Pool_HQ_transcript/391976" 66.6632984745837 1.47518289232394 0.496587147836808 0.000201604014755891 0.0085053563198572
"MT_Pool_HQ_transcript/320777" 26.407356869528 -0.990595058994284 0.435106113654684 0.00245993986791887 0.0460793083954367
"MT_Pool_HQ_transcript/127965" 9.72743013890962 1.29947737938837 0.525680686137641 0.00102787535063197 0.0255263192971355
"MT_Pool_HQ_transcript/12729" 6.8182229350248 1.49430030939944 0.58079502646798 0.000645579403999737 0.0188539935098263
"MT_Pool_HQ_transcript/193534" 12.7033085067572 -1.03066302824795 0.403519187602472 0.0011397151135297 0.0274020299601435
"MT_Pool_HQ_transcript/261397" 36.6790133670004 -1.99256583507297 0.236600414355194 2.77401147953128e-18 1.57758032840944e-14
"MT_Pool_HQ_transcript/414856" 11.6088106705864 -1.82463613173091 0.397519729178003 3.30478094456811e-07 7.06552226757852e-05
"MT_Pool_HQ_transcript/397480" 33.3606155247535 1.0493329651266 0.337761593241166 0.000230602944288768 0.00920682413423779
"MT_Pool_HQ_transcript/244421" 10.3035523920098 -1.4003121258778 0.646718549576312 0.00178845415449092 0.0370774276875895
"MT_Pool_HQ_transcript/86964" 12.6170105295706 0.952129430117765 0.355958525089207 0.000972809785564432 0.0245229133444367
"MT_Pool_HQ_transcript/287988" 9.57364978179946 1.27692866820033 0.578832677955608 0.00195897410060533 0.0393385794849666
"MT_Pool_HQ_transcript/80023" 102.955633854611 1.97222603138673 0.563260456397435 2.50592458238257e-05 0.00185562410156376
"MT_Pool_HQ_transcript/1136" 19.3227084246398 0.950439292989293 0.31245490006338 0.000342011810255053 0.0121412057735361
"MT_Pool_HQ_transcript/410379" 22.9952880628527 -0.654021157893534 0.212405921371943 0.000580142308305263 0.0175679941817467
"MT_Pool_HQ_transcript/245328" 12.27789385174 1.93732360188923 0.476049681955082 3.24962567567357e-06 0.000430959640361442
"MT_Pool_HQ_transcript/362897" 64.559816563167 2.16916359460767 1.18272127975068 0.00181607558540293 0.0374336258279346
"MT_Pool_HQ_transcript/363841" 82.7524435079616 -1.11109414506348 0.209899738306798 1.49920333319436e-08 6.00420377174391e-06
"MT_Pool_HQ_transcript/383428" 13.8941570189182 -1.36149378114864 0.427017889480737 0.000115112488886409 0.00564826603951155
"MT_Pool_HQ_transcript/229447" 8.89578254721748 -1.83613098386999 0.762904637326077 0.000714952899574683 0.0202285429844837
"MT_Pool_HQ_transcript/338387" 174.582769218643 -0.596747350774565 0.223498979548028 0.00236694129997771 0.0449892886797235
"MT_Pool_HQ_transcript/275826" 38.7279061303075 1.13152994242248 0.514033814836766 0.00235069085566291 0.0448429630980306
"MT_Pool_HQ_transcript/366418" 42.127164549739 -1.10229576253253 0.27331310042215 6.52588769512811e-06 0.00070556508217098
"MT_Pool_HQ_transcript/408454" 22.3118913965091 -1.49092726859567 0.587206061489829 0.000654962564423138 0.0190233508880204
"MT_Pool_HQ_transcript/368764" 17.5561039357145 1.52505306043486 0.69503142094033 0.0014674782422428 0.0325235727343524
"MT_Pool_HQ_transcript/101320" 13.8790829714624 -1.43782060961783 0.414805676568442 4.04606590779924e-05 0.00255666409085047
"MT_Pool_HQ_transcript/223264" 23.8584562862681 1.30331842374091 0.409134452342948 0.0001254881324491 0.00601345729013776
"MT_Pool_HQ_transcript/71359" 21.1125244110649 1.1102605777778 0.368547300676227 0.000284380765367687 0.0107388672818462
"MT_Pool_HQ_transcript/397794" 1911.41369622985 2.14621307829935 0.574896959235893 1.01226260114448e-05 0.000979036974950449
"MT_Pool_HQ_transcript/405357" 68.844994975723 -0.929534372058721 0.298717951648544 0.000267287530139755 0.0102985378313333
"MT_Pool_HQ_transcript/130550" 15.5939900338243 -4.5102837364977 1.46923676228114 5.84666556652561e-05 0.0033859457308382
"MT_Pool_HQ_transcript/339323" 644.026997038955 -1.56084044639272 0.266375686346657 3.7607245063936e-10 2.73186545430488e-07
"MT_Pool_HQ_transcript/18832" 41.8186951084445 0.889682802439992 0.269898809451146 0.000162754812861494 0.00723114547455717
"MT_Pool_HQ_transcript/388023" 1061.27145639221 1.59398981787116 0.290924603680415 3.39687749668882e-09 1.82245682298767e-06
"MT_Pool_HQ_transcript/291084" 35.7179998292605 0.688024138756036 0.211098807907428 0.000294486847748459 0.0109747490376506
"MT_Pool_HQ_transcript/252012" 16.9555859289064 -1.15306166649163 0.388794871827071 0.000295529301096934 0.0109848048061324
"MT_Pool_HQ_transcript/338577" 23.6018972001282 -1.71159813437283 0.403486386441233 1.55948322547645e-06 0.000243647832507818
"MT_Pool_HQ_transcript/337875" 46.1642392640924 -1.83234712147758 0.968657768703442 0.0019809987253262 0.0396075012660614
"MT_Pool_HQ_transcript/34006" 24.4788049877048 -0.980373012366798 0.331800265942879 0.000406001645346076 0.0137928993852039
