"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj"
"MT_Pool_HQ_transcript/384890" 9.57324634632809 1.65141307921399 0.473711484798756 3.82503165243182e-05 0.00205552950966517
"MT_Pool_HQ_transcript/99779" 12.3221548019157 0.881967665674447 0.310184781735084 0.000784816529221747 0.0190263916971478
"MT_Pool_HQ_transcript/117420" 27.1432649461517 -0.63472792725842 0.214172452451595 0.000955907844468894 0.0219284503862789
"MT_Pool_HQ_transcript/410406" 37.938947728415 1.48179315516131 0.485688375725094 0.000174964013895247 0.00648400393394103
"MT_Pool_HQ_transcript/15912" 103.366901769459 -1.10759593826845 0.376721297886673 0.000372559247274417 0.0113207296300066
"MT_Pool_HQ_transcript/320777" 26.9600329966512 -1.05439052028691 0.29494634947875 4.8797883731489e-05 0.00248039680268184
"MT_Pool_HQ_transcript/127965" 9.12694556606399 1.26740667715417 0.446210977736408 0.00045051562366808 0.0127671024250234
"MT_Pool_HQ_transcript/193534" 12.3526456421435 -1.35609540400685 0.375646972073398 2.60530206316196e-05 0.00156275335380031
"MT_Pool_HQ_transcript/261397" 35.1718803164775 -2.39251725763702 0.274881328668936 2.83637381179263e-19 4.11543658222052e-15
"MT_Pool_HQ_transcript/414856" 12.9757626024934 -1.21598720739924 0.406426452877391 0.000276253907031282 0.00903113157819584
"MT_Pool_HQ_transcript/244421" 9.50485363430452 -2.09800660804295 0.803698454320271 0.000420834379361903 0.0121805086242321
"MT_Pool_HQ_transcript/80023" 67.281950717817 1.14541547963727 0.491087355301296 0.00178359254442778 0.033587327739617
"MT_Pool_HQ_transcript/1136" 21.1023515777554 1.18405501581046 0.270870697718329 1.63580370203095e-06 0.00020384647385467
"MT_Pool_HQ_transcript/215981" 40.9003140704595 3.28730647611059 0.879381305176948 7.32154039742542e-06 0.000619427932340782
"MT_Pool_HQ_transcript/410379" 21.5984718800528 -0.816974221937626 0.303576870041966 0.00145366179702957 0.0293759134317557
"MT_Pool_HQ_transcript/245328" 12.6833655355341 2.05817772969727 0.425948239838915 1.13379735246885e-07 2.47380942641305e-05
"MT_Pool_HQ_transcript/363841" 84.3410706288731 -1.0943929390543 0.193679709927356 2.30217344720897e-09 9.88607655825534e-07
"MT_Pool_HQ_transcript/383428" 12.9449299655688 -1.84909460374879 0.502883038756846 1.74931662052659e-05 0.00118398504950388
"MT_Pool_HQ_transcript/229447" 9.29596157480609 -1.67389374273477 0.549461177077497 0.000154242187243202 0.00583566366572423
"MT_Pool_HQ_transcript/338387" 171.39033833428 -0.673584797719214 0.254332864529545 0.00227145265368841 0.0398257243507234
"MT_Pool_HQ_transcript/275826" 42.8741841484079 1.37631674163054 0.507964322718011 0.000514398170482027 0.0140558573533126
"MT_Pool_HQ_transcript/178363" 10.4133983842888 -1.43943535670029 0.365635972088097 8.0688978572721e-06 0.000663318263229969
"MT_Pool_HQ_transcript/365046" 62.2719492123582 1.21645942488555 0.452122590456248 0.000665942001049022 0.0168777038676346
"MT_Pool_HQ_transcript/325115" 68.8520722944154 2.58598504905047 1.05991616844023 0.000473454186228653 0.0132397693472203
"MT_Pool_HQ_transcript/366418" 41.1891842853571 -1.25283333287781 0.214822829915462 7.16895632826611e-10 4.21007611639132e-07
"MT_Pool_HQ_transcript/408454" 25.0302204922706 -1.0080135053759 0.359038949016622 0.000704835717533808 0.0176278757281205
"MT_Pool_HQ_transcript/101320" 13.7556245263562 -1.44332431351509 0.445607746128374 9.95374109472546e-05 0.00422910121270627
"MT_Pool_HQ_transcript/223264" 23.2249267039493 1.34482644961484 0.309734508248847 1.57807538835476e-06 0.000200413188765393
"MT_Pool_HQ_transcript/67583" 8.39514183114697 1.84637356374232 0.487929820216058 1.0655285505238e-05 0.000818004576921964
"MT_Pool_HQ_transcript/71359" 19.6190355345591 0.942689531154002 0.363984467976302 0.00141461152923574 0.0288716105819739
"MT_Pool_HQ_transcript/397794" 1402.96319669899 1.58068502239414 0.548300456314202 0.000258557325423065 0.00863414847692973
"MT_Pool_HQ_transcript/339323" 640.332951417536 -1.57361971589729 0.421267339107874 1.36971096591568e-05 0.000985361721659505
"MT_Pool_HQ_transcript/18832" 47.9573300232456 1.18001161215917 0.26436567070084 9.97851850061628e-07 0.000142643659295263
"MT_Pool_HQ_transcript/291084" 38.232924630317 0.771013772846655 0.196650460344179 2.00208124573564e-05 0.00130852242500006
"MT_Pool_HQ_transcript/25696" 6.04521159842121 -1.64828477186065 0.871796138421871 0.00276337374800021 0.0456404910604543
"MT_Pool_HQ_transcript/338577" 23.5578582267313 -1.85022676303218 0.42712071704344 9.78191553250063e-07 0.000140525448929523
"MT_Pool_HQ_transcript/337875" 42.2356445266643 -3.64682697356438 0.744623063863045 4.84415901011413e-08 1.36478301276215e-05
"MT_Pool_HQ_transcript/14914" 5.14080021390408 2.58426015693844 1.81556583257811 0.00284790284274512 0.0466141712389157
"MT_Pool_HQ_transcript/129250" 19.3767226821423 0.839354067092256 0.324338186293942 0.00177192805921513 0.0334545090112973
"MT_Pool_HQ_transcript/81246" 11.2360420473805 -0.768114015072572 0.307897888985311 0.00274357262542489 0.0454168476994893
"MT_Pool_HQ_transcript/380412" 48.3723110902506 -2.18043150499065 0.484772959763736 4.12328680866754e-07 7.16488981441457e-05
"MT_Pool_HQ_transcript/15610" 26.8108794968509 -0.974024460830419 0.347232130159857 0.00064655387998479 0.0165161505662664
"MT_Pool_HQ_transcript/89821" 14.8755313876187 0.827187541608718 0.261964475275934 0.000341477661833975 0.0106095720222271
"MT_Pool_HQ_transcript/139534" 18.1738237303245 1.66787164416939 0.458345404690389 1.92285218642725e-05 0.00127105347603491
"MT_Pool_HQ_transcript/110549" 22.6813972227534 -1.85576525424235 0.423556953383008 8.78705837802486e-07 0.000128136506066283
"MT_Pool_HQ_transcript/273787" 40.9667588484136 1.28898979338499 0.449144849846634 0.000369367301996591 0.0112591068662175
"MT_Pool_HQ_transcript/270840" 107.605999605165 1.50133395859799 0.479658033919962 0.000129679819549234 0.00511301451562394
"MT_Pool_HQ_transcript/31269" 53.5877760277886 1.3810667983056 0.355049904371977 8.55482029832522e-06 0.000695868875984064
"MT_Pool_HQ_transcript/123172" 31.3388591801835 1.09017355167513 0.427003653169542 0.00120199417612343 0.0256887598577378
"MT_Pool_HQ_transcript/48272" 32.5391519665829 1.25347424439653 0.453320804395638 0.00051817199695674 0.0141456568012113
"MT_Pool_HQ_transcript/349155" 22.339359351943 2.22792437298084 0.654511826068934 3.36854913922313e-05 0.00186462150556609
"MT_Pool_HQ_transcript/24138" 10.4171626417757 -1.22703134168143 0.583053213535735 0.00255168382414106 0.0432014660984536
"MT_Pool_HQ_transcript/366506" 44.420836378682 -1.21718711717024 0.485233414792291 0.00110052428490795 0.0241940259270787
"MT_Pool_HQ_transcript/94377" 78.7574212559344 0.918737098252491 0.309058810202006 0.00046819030856877 0.0131360170200911
"MT_Pool_HQ_transcript/93262" 66.8985331936204 -1.14678880432594 0.441730469655504 0.000951365167505141 0.0218415077498668
"MT_Pool_HQ_transcript/167960" 10.7895186108442 -2.4736902208773 0.887668559021878 0.00019838766208617 0.00709934585158841
"MT_Pool_HQ_transcript/399013" 181.227153935588 -0.840964850096008 0.177825026181999 4.93007733409155e-07 8.22217897459786e-05
