"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj"
"MT_Pool_HQ_transcript/391185" 11.4401054999496 -0.173845819480731 0.414644378333903 0.188970975267492 0.670266274829194
"MT_Pool_HQ_transcript/384890" 7.63778929343209 1.05982566204659 0.540072214312243 0.00377327678948673 0.079685346838678
"MT_Pool_HQ_transcript/346974" 17.4184505021299 -0.0927928184056565 0.381199553846932 0.422642080921822 0.872500803801862
"MT_Pool_HQ_transcript/167087" 10.9350419546162 -0.128529387364067 0.352450997583929 0.46146603611935 0.890964882700075
"MT_Pool_HQ_transcript/384846" 12.6883777200899 1.30303656676587 0.381829956416247 4.83254848242013e-05 0.003571049474106
"MT_Pool_HQ_transcript/301510" 11.8785771307599 0.0152845827296279 0.372239938154695 0.879090589082427 0.98958979293867
"MT_Pool_HQ_transcript/399154" 72.9151296733929 -0.0337022529408681 0.356161176243921 0.801550804769613 0.985033029271114
"MT_Pool_HQ_transcript/99779" 13.6385083103871 0.97909348986439 0.370522257597513 0.000851655978322003 0.0292529585172195
"MT_Pool_HQ_transcript/117420" 31.4421472121171 -0.176732125702971 0.199919125274772 0.301413052801347 0.792737459025547
"MT_Pool_HQ_transcript/394468" 8.33795006518362 0.0557927235789156 0.367061282807271 0.656961612915262 0.955708897104025
"MT_Pool_HQ_transcript/61781" 12.6494945021452 0.0762601968676432 0.386353499180053 0.379174655380825 0.850087835463341
"MT_Pool_HQ_transcript/379385" 7.56127954945623 -0.109714304871074 0.370095548975734 0.456135759979742 0.888073606174284
"MT_Pool_HQ_transcript/138528" 9.80071501039465 0.202922376937363 0.344222256977661 0.314078972117642 0.803500053826583
"MT_Pool_HQ_transcript/410406" 31.2313474604778 0.884842233583502 0.543524047320335 0.00880319494384035 0.135974660491476
"MT_Pool_HQ_transcript/149662" 7.00527004789497 0.122407822339701 0.333187769780667 0.512737831714897 0.914039597084808
"MT_Pool_HQ_transcript/344281" 11.8380650717116 -0.0286343265683921 0.372047290754079 0.773271967852336 0.979327485130707
"MT_Pool_HQ_transcript/133958" 13.1351037443581 -0.110344928429533 0.38431213832048 0.371585391768992 0.844870675805841
"MT_Pool_HQ_transcript/375993" 621.022787915962 0.28363743366045 0.223279440536286 0.124013627417228 0.563953278440311
