"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj"
"MT_Pool_HQ_transcript/391185" 14.3514416614096 -0.109707162104507 0.451192422310419 0.584353576878181 0.877611491831467
"MT_Pool_HQ_transcript/384890" 8.33339369110067 1.23447077013897 0.512164748998323 0.00165694065011747 0.0263594635523448
"MT_Pool_HQ_transcript/305159" 11.7220561814234 0.126837853347932 0.402099763194037 0.602003202739119 0.884409940323334
"MT_Pool_HQ_transcript/346974" 20.1353980042988 -0.0767681752537656 0.458268907440315 0.665758705729904 0.91131409685853
"MT_Pool_HQ_transcript/167087" 10.4671774829823 -0.303927819838467 0.463349637357787 0.244274346653657 0.63411805149991
"MT_Pool_HQ_transcript/384846" 10.6858005688377 0.684908101173088 0.500174528927759 0.0362696563824096 0.215589818801033
"MT_Pool_HQ_transcript/236983" 18.7747420049167 0.0109609535114503 0.467316496091051 0.944831725667207 0.991293997950915
"MT_Pool_HQ_transcript/301510" 8.46532037087221 -0.0830297162818423 0.481535802410268 0.52946448327159 0.851956104895375
"MT_Pool_HQ_transcript/399154" 140.813216396082 0.551804006794788 0.654602752647962 0.0726489119331323 0.336852222207833
"MT_Pool_HQ_transcript/99779" 13.7172891079053 0.935617407990358 0.371348717895222 0.00201438358098274 0.030148607595375
"MT_Pool_HQ_transcript/117420" 31.1949740175839 -0.316277321119387 0.211524609850085 0.0962266458218287 0.395246611995914
"MT_Pool_HQ_transcript/409803" 6.1329526323338 1.93698260288149 0.919995743308341 0.00158456989231444 0.025518531086989
"MT_Pool_HQ_transcript/394468" 6.09998023117639 -0.0742354616113848 0.463288286610744 0.659790222915481 0.908812695786008
"MT_Pool_HQ_transcript/378527" 10.5078429790673 -0.0122085270268082 0.474139172367378 0.916548502727226 0.984547680106661
"MT_Pool_HQ_transcript/138528" 8.07391206210579 -0.0533702917052807 0.347484904037674 0.827065309021627 0.963403255032641
"MT_Pool_HQ_transcript/410406" 35.0501349493406 1.1386814384626 0.523254107268368 0.00316197612230772 0.0413341962596496
"MT_Pool_HQ_transcript/149662" 6.1894854812338 -0.0190734321153993 0.391980651422067 0.934384852590863 0.988783405255988
"MT_Pool_HQ_transcript/133958" 12.1083068054527 -0.248344940232798 0.533679409114761 0.190428142179615 0.568787778962806
"MT_Pool_HQ_transcript/375993" 570.742592010566 0.0467903965351639 0.219042819600895 0.810862163304894 0.957371224852343
"MT_Pool_HQ_transcript/78385" 26.0759675493235 1.37348282702202 0.473536153205213 0.000346690807362507 0.00835027987020519
"MT_Pool_HQ_transcript/378021" 21.5080022001355 0.0293675748326741 0.459600968354868 0.863107496346079 0.971603881091702
"MT_Pool_HQ_transcript/120601" 10.1762317939157 -0.206121638560012 0.410661365418795 0.41307735700018 0.78116869097679
"MT_Pool_HQ_transcript/385176" 7.89354306497011 -0.0812334356451589 0.392793049986302 0.733535150844044 0.936535352190713
"MT_Pool_HQ_transcript/18561" 31.2750917139153 -0.269047872090566 0.259796835684505 0.222985220908987 0.610097060890796
"MT_Pool_HQ_transcript/68861" 10.3206180616429 0.530154950920255 0.517238320209228 0.0846556404879378 0.366836355497174
"MT_Pool_HQ_transcript/262512" 68.0337983332958 -0.443969494339468 0.808363388375195 0.014026615467005 0.114551427896302
"MT_Pool_HQ_transcript/156997" 12.2894197746473 0.638159216874883 0.374846834869701 0.0263304198619952 0.175320500378132
"MT_Pool_HQ_transcript/220207" 16.644698842462 0.0573502622948551 0.45891100588972 0.743435862072967 0.93880138533574
"MT_Pool_HQ_transcript/266771" 7.24636699803832 -0.169380064944486 0.508917718404157 0.251174024531956 0.639996007535701
"MT_Pool_HQ_transcript/27464" 14.7431851209578 -1.00344948399435 0.850249482273407 0.0172687295020149 0.132321749773081
